Date,Precip,MaxAirTemp,RecordMaxTemp,RecordMaxYear,MinAirTemp,RecordMinTemp,RecordMinYear,AvgAirTemp,MaxAirTempTime,MinAirTempTime,MaxRel.Hum.,MinRel.Hum.,Avg.Rel.Hum.,HDD,CDD,GDD,GDD Mod. Sine Wave,Solar Radiation (Langleys),AvgWindDir,AvgWindSpeed,MaxWindSpeed,TimeMaxWindSpeed,MaxSoilTemp2",MinSoilTemp2",AvgSoilTemp2",MaxSoilTemp4",MinSoilTemp4",AvgSoilTemp4",Max50cmAirTemp,Min50cmAirTemp,Avg50cmAirTemp,Max300cmAirTemp,Min300cmAirTemp,Avg300cmAirTemp
2/11/2014,0,20.3,-,-11.7,-,1.1,3:55 PM,11:55 PM,92,50,82,63.9,0,0,0,,224.428868055556,2.1,5.5,10:25 AM,30.4,30.1,30.2,30.8,30.6,30.7,-,-,-,-,-,-,
2/12/2014,0.04,24.4,-,-18.3,-,-0.2,1:10 PM,7:10 AM,94,50,82,65.2,0,0,0,,114.164552083333,1.8,5.9,10:35 PM,30.2,29.7,29.9,30.7,30.3,30.5,-,-,-,-,-,-,
2/13/2014,0,29.3,-,3.1,-,16.9,11:25 AM,8:25 AM,94,57,83,48.0,0,0,0,,95.0536041666666,3.5,6.6,7:15 PM,30.3,29.9,30.0,30.7,30.4,30.5,-,-,-,-,-,-,
2/14/2014,0.01,30.4,-,17.1,-,23.8,4:05 AM,11:50 PM,92,71,86,41.2,0,0,0,,251.031944444444,10.2,17.6,5:10 AM,30.6,30.3,30.5,31.0,30.7,30.8,-,-,-,-,-,-,
2/15/2014,0,19.9,-,2.9,-,13.5,4:35 PM,11:30 PM,97,66,82,51.5,0,0,0,,265.092708333333,5.4,13.6,4:50 AM,30.6,30.1,30.3,31.0,30.7,30.8,-,-,-,-,-,-,
2/16/2014,0,25.5,-,4.7,-,17.6,1:45 PM,0:05 AM,94,73,86,47.4,0,0,0,,199.574482638889,4.4,8.7,9:15 PM,30.2,29.5,29.8,30.7,30.2,30.4,-,-,-,-,-,-,
2/17/2014,0,31.5,-,-6.6,-,14.9,10:30 PM,5:40 AM,100,68,87,50.1,0,0,0,,115.032534722222,9.0,21.9,10:35 PM,30.3,29.8,30.0,30.7,30.4,30.6,-,-,-,-,-,-,
2/18/2014,0.01,41.7,-,24.9,-,31.8,10:25 PM,7:35 AM,100,61,81,33.2,0,0,0,,227.341319444444,12.8,19.2,3:10 AM,30.6,30.2,30.4,31.0,30.6,30.8,-,-,-,-,-,-,
2/19/2014,0,43.2,-,25.1,-,37.2,3:00 AM,10:45 PM,100,64,81,27.7,0,0,0,,234.8125,8.8,14.3,2:40 AM,31.0,30.6,30.8,31.3,31.0,31.1,-,-,-,-,-,-,
2/20/2014,0.94,50.6,-,23.9,-,34.2,11:05 PM,3:15 AM,100,86,96,30.8,0,0,3.6,,127.748159722222,9.0,19.5,10:20 PM,31.5,31.0,31.3,31.6,31.3,31.4,-,-,-,-,-,-,
2/21/2014,0.01,48.4,-,33.8,-,36.0,0:00 AM,7:55 PM,97,67,79,29.0,0,0,0,,232.478125,18.2,26.9,1:30 PM,31.5,31.5,31.5,31.7,31.6,31.6,-,-,-,-,-,-,
2/22/2014,0,38.1,-,32.0,-,34.4,2:35 PM,7:40 PM,97,58,75,30.6,0,0,0,,237.864930555556,10.9,16.9,5:05 AM,31.5,31.5,31.5,31.8,31.7,31.7,-,-,-,-,-,-,
2/23/2014,0,33.4,-,22.2,-,28.7,1:05 AM,11:35 PM,94,60,74,36.3,0,0,0,,269.402430555556,9.2,15.7,5:45 PM,31.6,31.5,31.6,31.8,31.8,31.8,-,-,-,-,-,-,
2/24/2014,0,25.9,-,18.8,-,21.4,3:50 PM,5:30 AM,82,64,75,43.6,0,0,0,,267.488888888889,11.3,16.7,9:15 AM,31.6,30.8,31.3,31.8,31.5,31.7,-,-,-,-,-,-,
2/25/2014,0,23.3,-,13.9,-,19.6,12:20 PM,7:55 AM,95,72,81,45.3,0,0,0,,270.6548125,7.7,13.4,11:50 PM,30.8,29.9,30.3,31.5,30.8,31.0,-,-,-,-,-,-,
2/26/2014,0,16.6,-,7.7,-,12.8,0:00 AM,7:05 AM,88,65,74,52.1,0,0,0,,272.384027777778,10.4,19.6,11:05 PM,29.9,27.8,28.9,30.7,29.2,30.0,-,-,-,-,-,-,
2/27/2014,0,16.6,-,4.3,-,11.9,6:25 AM,11:55 PM,88,47,65,53.0,0,0,0,,270.28640625,11.5,20.5,7:05 AM,27.8,25.6,27.1,29.2,27.5,28.4,-,-,-,-,-,-,
2/28/2014,0,24.0,-,-1.3,-,12.6,5:35 PM,6:20 AM,89,48,67,52.4,0,0,0,,110.540170138889,4.6,11.1,11:15 AM,27.4,23.0,25.2,28.2,25.1,26.7,-,-,-,-,-,-,
3/1/2014,0,38.1,-,16.9,-,27.9,1:00 PM,1:05 AM,97,52,73,37.1,0,0,0,,212.66509375,6.4,11.0,9:25 PM,30.2,26.2,27.9,30.3,27.3,28.5,-,-,-,-,-,-,
3/2/2014,0,20.8,-,8.0,-,12.2,0:15 AM,10:50 PM,97,66,82,52.7,0,0,0,,61.6533229166667,6.9,13.1,9:05 AM,30.2,29.9,30.1,30.5,30.3,30.4,-,-,-,-,-,-,
3/3/2014,0,9.8,-,-6.3,-,4.0,4:15 PM,10:20 PM,90,58,72,61,0,0,0,,82.6753055555555,4.1,9.9,10:15 AM,30.0,29.1,29.5,30.4,29.8,30.1,-,-,-,-,-,-,
3/4/2014,0.01,22.4,-,-4.2,-,10.9,3:05 PM,1:15 AM,90,55,77,54.1,0,0,0,,219.963190972222,3.0,12.1,9:30 AM,29.5,28.3,28.9,30.0,29.2,29.6,-,-,-,-,-,-,
3/5/2014,0,23.2,-,8.4,-,18.0,3:10 PM,0:00 AM,92,66,76,47.0,0,0,0,,74.0971388888888,7.0,14.2,4:45 PM,30.0,29.1,29.5,30.3,29.7,30.0,-,-,-,-,-,-,
3/6/2014,0,25.5,-,11.7,-,18.9,4:00 PM,1:10 AM,94,68,81,46.0,0,0,0,,74.0765104166667,7.0,11.2,9:40 AM,30.1,29.0,29.5,30.4,29.7,30.0,-,-,-,-,-,-,
3/7/2014,0.01,44.6,-,7.8,-,27.3,3:30 PM,6:15 AM,97,59,82,37.6,0,0,0,,178.1940625,2.4,8.4,11:30 PM,30.7,28.7,29.6,30.8,29.5,30.1,-,-,-,-,-,-,
3/8/2014,0.05,35.9,-,28.3,-,31.4,2:55 AM,11:55 PM,99,80,94,33.6,0,0,0,,168.414586805556,4.1,10.3,10:15 AM,31.2,30.7,31.0,31.3,30.8,31.1,-,-,-,-,-,-,
3/9/2014,0.01,35.7,-,20.7,-,28.7,11:55 PM,7:10 AM,94,65,82,36.3,0,0,0,,235.228876811594,7.6,14.0,2:10 PM,31.3,31.2,31.3,31.5,31.3,31.4,-,-,-,-,-,-,
3/10/2014,0.01,51.2,-,35.3,-,41.6,4:35 PM,3:55 AM,92,73,83,23.4,0,0,0.1,,236.153472222222,12.1,18.7,2:20 PM,31.4,31.3,31.4,31.6,31.5,31.5,-,-,-,-,-,-,
3/11/2014,0,52.5,-,37.1,-,43.9,4:55 PM,5:25 AM,98,71,88,21.1,0,0,0.4,,201.831065972222,4.7,9.0,11:40 PM,32.6,31.4,31.7,31.8,31.6,31.7,-,-,-,-,-,-,
3/12/2014,0,39.2,-,8.8,-,26.3,0:15 AM,11:40 PM,100,66,90,38.7,0,0,0,,127.424677083333,12.4,23.8,1:40 PM,32.2,31.7,31.8,31.9,31.8,31.9,-,-,-,-,-,-,
3/13/2014,0,26.4,-,-2.0,-,11.8,11:45 PM,5:15 AM,92,52,74,53.1,0,0,0,,247.687895833334,6.3,13.8,4:00 PM,31.7,31.7,31.7,31.9,31.9,31.9,-,-,-,-,-,-,
3/14/2014,0.12,52.6,-,25.7,-,40.2,4:55 PM,0:00 AM,80,59,69,24.8,0,0,0.3,,127.940684410646,12.6,20.4,10:50 AM,32.0,31.7,31.8,32.0,31.9,31.9,-,-,-,-,-,-,
3/15/2014,0,40.8,-,32.4,-,36.8,2:05 PM,11:50 PM,92,63,79,28.2,0,0,0,,1.70667013888889,8.2,13.7,0:15 AM,39.4,31.7,33.3,32.7,32.0,32.1,-,-,-,-,-,-,
3/16/2014,0,32.3,-,14.3,-,20.8,0:00 AM,11:55 PM,84,68,78,44.2,0,0,0,,103.231909722222,12.3,17.3,3:05 PM,31.8,31.7,31.7,32.0,32.0,32.0,-,-,-,-,-,-,
3/17/2014,0,28.7,-,11.5,-,20.5,4:45 PM,6:05 AM,92,62,81,44.5,0,0,0,,119.822118055556,9.0,15.8,9:30 AM,31.7,28.0,30.6,32.0,31.4,31.8,-,-,-,-,-,-,
3/18/2014,0,49.5,-,20.9,-,33.3,4:40 PM,7:35 AM,98,63,85,31.7,0,0,0,,172.845621527778,5.4,11.5,1:50 PM,32.7,31.5,31.7,32.0,31.8,31.9,-,-,-,-,-,-,
3/19/2014,0.12,51.4,-,31.3,-,42.2,4:40 PM,1:35 AM,98,86,92,22.7,0,0,0.1,,111.724395833333,11.3,22.5,8:30 PM,39.5,31.7,34.8,34.3,32.0,32.6,-,-,-,-,-,-,
3/20/2014,0,42.2,-,30.3,-,35.9,5:05 PM,11:55 PM,99,64,81,29.1,0,0,0,,0,10.2,16.8,12:05 PM,38.2,31.8,34.2,35.4,32.0,33.3,-,-,-,-,-,-,
3/21/2014,0,47.3,-,24.8,-,35.1,3:55 PM,5:25 AM,96,71,87,29.9,0,0,0,,192.910388888889,5.3,11.3,6:20 PM,47.9,31.7,36.5,41.8,32.0,34.9,-,-,-,-,-,-,
3/22/2014,0.01,52.5,-,33.0,-,39.1,1:20 AM,11:55 PM,97,57,80,25.9,0,0,0.3,,3.83321875,8.0,18.5,1:55 AM,39.1,34.0,36.4,37.3,34.0,35.5,-,-,-,-,-,-,
3/23/2014,0,33.2,-,20.7,-,25.7,0:25 AM,8:25 AM,83,50,63,39.3,0,0,0,,13.4977048611111,8.3,13.3,1:50 AM,36.0,31.9,33.0,34.9,32.3,33.2,-,-,-,-,-,-,
3/24/2014,0,32.3,-,18.6,-,24.9,5:10 PM,7:05 AM,85,51,68,40.1,0,0,0,,14.2363923611111,5.3,12.4,3:45 PM,32.6,31.8,32.1,33.1,32.3,32.6,-,-,-,-,-,-,
3/25/2014,0,32.4,-,18.8,-,24.9,4:10 PM,3:35 AM,95,59,79,40.0,0,0,0,,48.0412881944444,8.6,17.2,6:00 PM,32.2,31.8,31.9,32.6,32.3,32.4,-,-,-,-,-,-,
3/26/2014,0,32.6,-,13.6,-,23.0,5:10 PM,7:30 AM,90,49,70,41.9,0,0,0,,53.2063055555556,5.1,9.6,3:20 PM,31.8,29.5,31.0,32.3,32.1,32.1,-,-,-,-,-,-,
3/27/2014,0.14,46.0,-,25.4,-,35.9,9:20 PM,0:40 AM,91,57,71,29.1,0,0,0,,261.770138888889,11.0,15.4,11:00 PM,31.7,31.6,31.6,32.1,32.1,32.1,-,-,-,-,-,-,
3/28/2014,0.02,51.8,-,39.3,-,45.4,9:10 AM,11:55 PM,96,69,84,19.5,0,0,0.2,,25.5279895833333,13.1,21.9,10:50 AM,44.0,31.7,38.4,42.0,32.1,37.1,-,-,-,-,-,-,
3/29/2014,0.04,39.1,-,32.0,-,35.3,0:00 AM,5:20 PM,100,82,90,29.7,0,0,0,,82.7652361111111,8.5,14.6,9:25 PM,39.4,34.3,37.1,39.6,35.4,37.5,-,-,-,-,-,-,
3/30/2014,0,51.3,-,26.5,-,37.3,6:05 PM,7:25 AM,91,38,70,27.6,0,0,0.1,,21.3668611111111,5.9,12.0,0:25 AM,50.7,32.7,39.0,46.8,33.7,38.4,-,-,-,-,-,-,
3/31/2014,0,62.3,-,27.4,-,44.3,5:00 PM,6:25 AM,96,35,69,20.6,0,0,3.2,,235.592013888889,4.5,11.5,2:50 PM,52.7,34.2,42.1,49.1,35.6,41.5,-,-,-,-,-,-,
4/1/2014,0.02,63.0,-,42.7,-,52.7,11:25 AM,0:35 AM,85,45,60,12.3,0,2.6,4.7,,111.847510416667,12.9,27.9,1:35 PM,52.0,42.4,46.1,49.6,42.5,45.5,-,-,-,-,-,-,
4/2/2014,0,56.3,-,35.1,-,45.7,3:30 PM,7:05 AM,90,41,65,19.2,0,0,1.5,,78.6176666666667,4.4,10.9,10:10 PM,56.1,39.5,46.4,52.5,40.8,45.9,-,-,-,-,-,-,
4/3/2014,1.55,43.8,-,32.7,-,36.0,0:45 AM,1:20 PM,100,65,89,28.9,0,0,0,,131.9340625,11.8,17.8,4:55 PM,45.6,37.5,39.8,46.7,38.7,41.1,-,-,-,-,-,-,
4/4/2014,0.07,57.9,-,34.5,-,41.7,12:10 PM,0:30 AM,100,79,94,23.2,0,0,2.0,,82.1823541666667,10.7,23.5,4:50 PM,47.5,37.4,40.8,45.4,38.3,40.9,-,-,-,-,-,-,
