"Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux","GenFlux","GenConc"
2008-10-30,0.152627801927171,58011,10,304,2008.82866575592,1906,2009,30,-1.8797529884746,0.151495128072424,0.12887940677264,-3.30396073236502,0.749117061592673,0.0492086571043415,0.648916632255472,0.143428054434677,176.140606538484,0.0171431547124598,0.0013
2008-10-31,0.144982253407628,58012,10,305,2008.83139799636,1906,2009,31,-1.93114393434409,0.150847885869711,0.130550100708392,-3.33390279177063,0.750205372953176,0.0478260050658754,0.599090859584805,0.13857538162906,209.477946279218,0.613188866761615,0.0489514626686239
2008-11-01,0.137903041815459,58013,11,306,2008.83413023679,1907,2009,32,-1.981204436301,0.147045337928775,0.131626140870402,-3.36326533080248,0.751266815016154,0.046486957364731,0.553883860109544,0.143725425584482,171.266088062043,0.0393189152824236,0.0033
2008-11-02,0.131106998686976,58014,11,307,2008.83686247723,1907,2009,33,-2.03174150529736,0.144699084943941,0.132192477797775,-3.39275225579517,0.75233332113867,0.0451588710543053,0.511543645749112,0.142691617612185,265.183503181104,0.0317174051223533,0.0028
2008-11-03,0.127708977122735,58015,11,308,2008.83959471767,1907,2009,34,-2.05800121988092,0.142514642509786,0.132702181032412,-3.41276810566318,0.752970030669418,0.0442738280783273,0.488519881677302,0.133422069854996,200.85489697715,0.0595839003663832,0.0054
2008-11-04,0.122328776312686,58016,11,309,2008.84232695811,1907,2009,35,-2.10104297113948,0.139763863148258,0.133353468498891,-3.43924669691052,0.753899223833346,0.0431094458559173,0.455632625583853,0.115813840015495,105.748182335034,0.106748983361503,0.0101
2008-11-05,0.129407987904856,58017,11,310,2008.84505919854,1907,2009,36,-2.04478516848939,0.13515226245393,0.134495581302428,-3.42730500330221,0.753087912144023,0.0436554726666879,0.488105298331042,0.103992549468163,56.5234292664686,0.105099991456807,0.0094
2008-11-06,0.118647586284758,58018,11,311,2008.84779143898,1907,2009,37,-2.13159763946146,0.130297945933585,0.135467793027752,-3.47062545912897,0.754779180288474,0.0417670527792896,0.428160383869606,0.103507503658492,67.4119491179661,0.107637090277533,0.0105
2008-11-07,0.122611944776373,58019,11,312,2008.85052367942,1907,2009,38,-2.0987308313811,0.127102187557692,0.136128519443022,-3.46774306666017,0.754378356321226,0.0419072934029617,0.443952121920584,0.0981977168563136,57.2932558821056,0.129242798749879,0.0122
2008-11-08,0.135354525642278,58020,11,313,2008.85325591985,1907,2009,39,-1.99985782689214,0.126738113818666,0.137346143836875,-3.43951635834326,0.752831240137467,0.0431223865536657,0.504300399252569,0.0929201115459275,36.4147233044114,0.0678288598898582,0.0058
2008-11-09,0.130540661759603,58021,11,314,2008.85598816029,1907,2009,40,-2.03607051638695,0.126657208543327,0.138563768230728,-3.463277723288,0.753636625035419,0.042099585833678,0.474829153447696,0.0823853821083586,14.4918429778153,0.067672279056178,0.006
2008-11-10,0.121196102457939,58022,11,315,2008.85872040073,1907,2009,41,-2.1103453638018,0.125726797876927,0.139517102058473,-3.50158677571629,0.755099341739138,0.04047837894949,0.423863000279453,0.0776134440425173,9.691955147677,0.0858650146694007,0.0082
2008-11-11,0.116099070111577,58023,11,316,2008.86145264117,1907,2009,42,-2.15331139968524,0.124836839848198,0.140338290603165,-3.52782227298459,0.756015488390438,0.0393836055137382,0.395055358080727,0.0778795278276359,8.75525947138696,0.0621919498773697,0.0062
2008-11-12,0.146114927262375,58024,11,317,2008.8641848816,1907,2009,43,-1.92336179390203,0.1272235454707,0.142141129821971,-3.44971107026254,0.752216422107156,0.0425910528522384,0.537683494135633,0.0815853638474642,11.2643413243127,0.102257070695301,0.0081
2008-11-13,0.21152684237402,58025,11,318,2008.86691712204,1907,2009,44,-1.55340337425078,0.140492010626309,0.146303706238166,-3.31242171475439,0.743402299340619,0.0483222235782612,0.883133052768086,0.0864081273149373,24.3915988006084,0.625036435994144,0.0342
2008-11-14,0.210960505446646,58026,11,319,2008.86964936248,1907,2009,45,-1.55608434100403,0.153113233579205,0.150239747883412,-3.32385827737149,0.743809713045002,0.0477362359707072,0.870087784478467,0.086029065715118,19.3331860726344,0.156752093967076,0.0086
2008-11-15,0.906139083797675,58027,11,320,2008.87238160291,1907,2009,46,-0.0985624705957758,0.263225313315691,0.175111377943901,-2.57098059246666,0.578633812628629,0.0909242453827279,7.11849707188705,0.0966971526354226,74.4345150952953,6.83168025641018,0.087260747
2008-11-16,4.58732911172573,58028,11,321,2008.87511384335,1907,2009,47,1.52329796183688,0.899909377596566,0.322443929600129,-1.98281224018095,0.393396508437883,0.149064526843613,59.0810149597243,0.107123505442818,86.397137349269,55.8135294448168,0.140820488
2008-11-17,2.88831832960509,58029,11,322,2008.87784608379,1907,2009,48,1.06067443988877,1.2952125529033,0.413331567494794,-2.16435147321548,0.441409232890474,0.127134582252934,31.7265244630129,0.10130794590128,49.7226341797185,33.0004675159814,0.132239529
2008-11-18,1.18930754748445,58030,11,323,2008.88057832423,1907,2009,49,0.173371244887866,1.44852804967086,0.446462277746146,-2.49556821375336,0.550555116003175,0.0964394460720502,9.90974831806443,0.110762967945533,72.6319357058069,12.3821187383701,0.1205
2008-11-19,0.62580230474777,58031,11,324,2008.88331056466,1907,2009,50,-0.468720764871795,1.51705481788305,0.461073770472384,-2.77664298952354,0.630072043521549,0.0767448302915234,4.14954072062598,0.110616274641831,175.222028646415,6.2341924957129,0.1153
2008-11-20,0.399267533798351,58032,11,325,2008.8860428051,1907,2009,51,-0.91812357601138,1.54387491665796,0.468672124247979,-3.04856709649336,0.698903579804588,0.0609292941676504,2.10186049118907,0.0998213767914205,128.835209309007,3.43242313455766,0.0995
2008-11-21,0.30015857150798,58033,11,326,2008.88877504554,1907,2009,52,-1.20344437227748,1.55661749752386,0.473618133413708,-3.2071741484028,0.723733397535993,0.0532831650182435,1.38182964744671,0.0888990094188246,63.6532999234102,2.24067172996421,0.0864
2008-11-22,0.227101107876792,58034,11,327,2008.89150728597,1907,2009,53,-1.48235995151708,1.45961207239231,0.476345989613891,-3.35899196430642,0.74430168381596,0.0463448439651077,0.909357011324902,0.0852017139904712,36.6724143372576,1.60111731479728,0.0816
2008-11-23,0.1948199030165,58035,11,328,2008.89423952641,1907,2009,54,-1.63567972145025,0.832110756862419,0.47785622142022,-3.44081293251564,0.753777358543284,0.0427727328541712,0.719969443176986,0.0929919246450473,70.4530832482957,1.4745217107668,0.0876
2008-11-24,0.184909006787463,58036,11,329,2008.89697176685,1907,2009,55,-1.68789143010716,0.445909425031329,0.478535825733068,-3.46829864086739,0.755205686310483,0.0417313635411403,0.666706030641689,0.0946221089633935,58.1234276916885,1.37283175906759,0.085930138
2008-11-25,0.182077322150595,58037,11,330,2008.89970400729,1907,2009,56,-1.70332383514597,0.302019392840779,0.479687377485394,-3.48237465225101,0.756159946433384,0.0412007001919768,0.648148017169554,0.0997763646544716,47.1535727815458,0.980071243486453,0.0623
2008-11-26,0.187174354496957,58038,11,331,2008.90243624772,1907,2009,57,-1.67571471953191,0.239358257090663,0.481159853496566,-3.48108609274502,0.756651410121065,0.04124491343803,0.667007140237587,0.108342937524178,105.095864213873,1.01074151428357,0.0625
2008-11-27,0.225402097094672,58039,11,332,2008.90516848816,1907,2009,58,-1.48986937353921,0.214520337561566,0.483953782338275,-3.40705810249922,0.749335825538512,0.044365750303563,0.864011504816784,0.107643850090963,112.027386706355,1.17043194545768,0.0601
2008-11-28,0.1755644474858,58040,11,333,2008.9079007286,1907,2009,59,-1.73974908134446,0.196721176986969,0.484416290828964,-3.52069175252576,0.758808172601019,0.0397674148676505,0.603222700536947,0.106080604091302,96.2151679880543,0.972318045643755,0.0641
2008-11-29,0.178112963658981,58041,11,334,2008.91063296903,1907,2009,60,-1.72533730268315,0.189722870670138,0.485265796220024,-3.52410777491008,0.759439721829823,0.0396358101088371,0.609953898716026,0.0987581328874256,127.733728683663,0.598630546339287,0.0389
2008-11-30,0.201049609217609,58042,11,335,2008.91336520947,1907,2009,61,-1.60420358934823,0.190612828698868,0.487134708080357,-3.49072757162161,0.759288101827386,0.0408393749869019,0.709407968988215,0.0995813568842155,142.150717918442,0.60797401827405,0.035
2008-12-01,0.501208180725589,58043,12,336,2008.91609744991,1908,2009,62,-0.690733733815719,0.235798424975743,0.499244879377361,-3.01804086447047,0.677287809609848,0.0625618500569505,2.70920255470888,0.106503374061374,124.955713002507,2.52466874592588,0.058300531
2008-12-02,1.71033752066811,58044,12,337,2008.91882969035,1908,2009,63,0.536690731545267,0.454121310478246,0.551885896776732,-2.49012327491729,0.525491697046706,0.0960406687084583,14.1922332750642,0.106742623716945,93.6752042110138,15.2206356639297,0.103
2008-12-03,1.2374461863112,58045,12,338,2008.92156193078,1908,2009,64,0.213049728706042,0.604160143594566,0.588877137083014,-2.61934751615955,0.565043150685215,0.0860329509723591,9.19824310752575,0.0971559911806751,52.2491712873179,10.563236629132,0.0988
2008-12-04,0.841010337149717,58046,12,339,2008.92429417122,1908,2009,65,-0.173151327586848,0.692104177888144,0.612833189110915,-2.77638842164067,0.608620902618793,0.075517071015269,5.48731906748155,0.0882732472562836,27.3448211066843,7.05560576289732,0.0971
2008-12-05,0.957109407261294,58047,12,340,2008.92702641166,1908,2009,66,-0.0438375709065294,0.803753457856072,0.640423236422796,-2.73624764693836,0.595650992866392,0.0780619511815837,6.45527472408567,0.0948360103348746,67.5004614132906,6.95458665941831,0.0841
2008-12-06,0.693762736032595,58048,12,341,2008.92975865209,1908,2009,67,-0.365625255844821,0.877417711052302,0.659593741414391,-2.87677591448489,0.633648920174307,0.0691864453604983,4.1471116672034,0.101371058711364,144.198394157617,4.5735059600024,0.0763
2008-12-07,0.685267682121992,58049,12,342,2008.93249089253,1908,2009,68,-0.377945740232862,0.946591721467214,0.678348932659245,-2.89332202623048,0.636644870533581,0.0681833419295703,4.03693983504644,0.0986728705124393,112.250445078285,4.97339872976857,0.084
2008-12-08,0.492713126814986,58050,12,343,2008.93522313297,1908,2009,69,-0.707828167175019,0.945378142337128,0.690260886031669,-3.09300612041331,0.687930263991098,0.0582253529291592,2.47867738862102,0.0914609559815607,54.2367224637107,3.37834238943043,0.079358927
2008-12-09,0.741901374859347,58051,12,344,2008.93795537341,1908,2009,70,-0.298538962628451,0.807030121507305,0.710639576468327,-2.87185482202814,0.628053307855979,0.0690134523993277,4.42378153890875,0.0849302589927128,28.5586785953227,6.82503756996378,0.106474382
2008-12-10,14.8097106508183,58052,12,345,2008.94068761384,1908,2009,71,2.69528309066942,2.74592504500831,1.20025672808034,-1.76830709504392,0.340389246848003,0.18189674495316,232.747617117483,0.0923470610274085,36.6407521389253,180.879193459919,0.141360573
2008-12-11,16.1122855837774,58053,12,346,2008.94341985428,1908,2009,72,2.77958206073083,4.92753579452656,1.73346294520253,-1.74825664301305,0.336334547569767,0.185148409047667,257.745373225176,0.0964400960832071,52.4341119447691,241.771786924362,0.173673968
2008-12-12,6.79604312848257,58054,12,347,2008.94615209472,1908,2009,73,1.91634054994649,5.76166918327245,1.95512721857654,-2.07560535452498,0.393767493645174,0.136841233633984,80.3501791659054,0.0898514049059203,50.2722758166739,84.5467203110821,0.143988198
2008-12-13,2.6419617661976,58055,12,348,2008.94888433515,1908,2009,74,0.971521734457796,6.03998333043888,2.03614171603732,-2.43742435165619,0.489980934983091,0.0990098160999787,22.6005248402841,0.0818927977482934,35.0380473873439,26.756756957279,0.117217702
2008-12-14,1.57158497346159,58056,12,349,2008.95161657559,1908,2009,75,0.452084647356886,6.16660008634454,2.08149586497116,-2.64171448504725,0.553187340337475,0.0837470035476829,11.3715819948649,0.0762594509041079,16.1381566060341,13.832408345507,0.101869973
2008-12-15,4.13425956982689,58057,12,350,2008.95434881603,1908,2009,76,1.41930824831283,6.68682100677481,2.18909988117213,-2.29091068104182,0.445386172244959,0.112823219130338,40.300456900747,0.0827812803290419,34.0977764503652,29.2148686826355,0.08178854
2008-12-16,6.73940943574521,58058,12,351,2008.95708105647,1908,2009,77,1.90797230027597,7.54360787261565,2.26083589197278,-2.12256613467844,0.398937367909363,0.131193879566407,76.392224916065,0.0872396185537309,52.8844345109601,60.3829519332577,0.1037
2008-12-17,3.34138787150393,58059,12,352,2008.9598132969,1908,2009,78,1.20638625107016,5.90527604699931,2.27593821003607,-2.39295720583279,0.471245495905411,0.103331491254696,29.8313791162146,0.0825117865888755,37.827599222248,30.4285491351228,0.1054
2008-12-18,1.8604168064221,58060,12,353,2008.96254553734,1908,2009,79,0.620800552095062,3.86929479309141,2.29830851866733,-2.62368332184118,0.539520990151656,0.0849365071147502,13.6526951792222,0.0743008079401399,17.3883793383,13.7914930360238,0.0858
2008-12-19,6.79604312848257,58061,12,354,2008.96527777778,1908,2009,80,1.91634054994649,3.86929479309141,2.50398321279182,-2.15248858030522,0.401447044596072,0.127580329094398,74.9123785904998,0.0744233307442604,22.2499892715798,72.9862410992011,0.1243
2008-12-20,16.9051572821004,58062,12,355,2008.96801001821,1908,2009,81,2.8276187399971,5.9068941525061,3.05417953773522,-1.82910982940755,0.336137794677722,0.171389528584913,250.332503376931,0.0770066486979907,31.1943742442888,221.865988995451,0.1519
2008-12-21,10.5621836955167,58063,12,356,2008.97074225865,1908,2009,82,2.35728004624831,7.19126539851396,3.39624704186884,-2.01429776984394,0.365267132131972,0.144353073619112,131.732670001896,0.103380410619244,123.847668146492,109.1436914866,0.1196
2008-12-22,4.81386388267515,58064,12,357,2008.97347449909,1908,2009,83,1.57150006365476,7.28835172892085,3.54913913436212,-2.30971779208792,0.43913575152959,0.110149522792119,45.8131515375933,0.106834293127471,287.822051192159,49.4942228961128,0.119
2008-12-23,6.22970620110902,58065,12,358,2008.97620673953,1908,2009,84,1.82932917295686,7.21553698111568,3.75030201096521,-2.22768622805517,0.414567019918747,0.118914341008812,64.0052416152049,0.0974982168319254,195.159130440953,52.9634669923406,0.0984
2008-12-24,14.6114927262375,58066,12,359,2008.97893897996,1908,2009,85,2.68180839208606,8.82555196036334,4.23118813494688,-1.92702277749523,0.346508819572535,0.156455843014373,197.515014812514,0.0942123882983573,107.501748928964,190.374892109276,0.1508
2008-12-25,23.4463487932648,58067,12,360,2008.9816712204,1908,2009,86,3.15471478098976,11.9092565299123,5.00666385065068,-1.7586394643798,0.324843776014604,0.184072779177978,372.888108053495,0.10268373256156,96.9915539379254,477.472701073466,0.2357
2008-12-26,20.1049609217609,58068,12,361,2008.98440346084,1908,2009,87,3.00096659663986,13.8105305003806,5.67059006955948,-1.82852063447578,0.330514274855895,0.171555804274528,298.004204808633,0.103041429225142,98.2715823576901,367.042600175162,0.2113
2008-12-27,21.6340706256695,58069,12,362,2008.98713570128,1908,2009,88,3.07426941577102,14.4860895494619,6.38421235384531,-1.81110810429342,0.328037809508576,0.174538694771543,326.244883645416,0.108553670445508,113.255512359167,263.928738730568,0.1412
2008-12-28,31.7148679329186,58070,12,363,2008.98986794171,1908,2009,89,3.45678559089364,17.5079015833765,7.43552247002641,-1.67419337013666,0.314186528264809,0.198065213914405,542.731285561015,0.115031891402968,182.917138201694,353.207215574197,0.1289
2008-12-29,24.663973187118,58071,12,364,2008.99260018215,1908,2009,90,3.205343603457,20.3436314840112,8.25171781080837,-1.78197962937128,0.323518163357882,0.179193672914684,381.855854367557,0.111616181962368,180.298474724593,215.01459889173,0.1009
2008-12-30,11.9213923212132,58072,12,365,2008.99533242259,1908,2009,91,2.47833446028688,21.1567295011689,8.64239590120823,-2.06872972689358,0.362939829924932,0.13609785433638,140.181919109509,0.102469013663755,114.065520855071,93.7307549863064,0.091
2008-12-31,6.59782520390182,58073,12,366,2008.99806466302,1908,2009,92,1.8867400801702,20.011919855121,8.84561646864744,-2.29484064116733,0.417817700520507,0.110681641018604,63.0943016303599,0.102984213743388,82.1967135087738,46.3452355362717,0.0813
2009-01-01,4.02099218435218,58074,1,1,2009.00079908676,1909,2009,93,1.39152868420576,17.2368689109906,8.92263829077024,-2.48704374393868,0.473595528852411,0.0935222131902639,32.4909004292384,0.103692508102662,114.733262162385,24.7011158281628,0.0711
2009-01-02,2.69576377429808,58075,1,2,2009.00353881279,1909,2009,94,0.991681568401817,14.7498407470673,8.97124887703647,-2.65148302673743,0.520005265077463,0.0810297033569612,18.8729515254369,0.102773324024604,145.262637280907,15.9313169227959,0.0684
2009-01-03,2.05297136172911,58076,1,3,2009.00627853881,1909,2009,95,0.719288188465127,11.9525408522187,9.01164757785578,-2.76795941561853,0.553406754675778,0.0737840365846947,13.0875708148834,0.0945834383714368,93.2835735491757,10.5716528489423,0.0596
2009-01-04,1.52910970390858,58077,1,4,2009.00901826484,1909,2009,96,0.424685673168772,7.64028967664585,9.03071425441069,-2.89335373727415,0.589837167881559,0.0664257511750891,8.77584332545159,0.0941450963672955,71.6755801719488,6.86998407772045,0.052
2009-01-05,1.27425808659048,58078,1,5,2009.01175799087,1909,2009,97,0.242364116374817,4.29890180514192,9.05006409942928,-2.97509303763884,0.612097900011647,0.0620016426975502,6.82612657251094,0.0873657543893278,58.6280132446623,5.11167011395011,0.046429251
2009-01-06,1.07604016200974,58079,1,6,2009.01449771689,1909,2009,98,0.0732877863308835,2.74956578239857,9.06308984875888,-3.05011616010404,0.631343449457204,0.0584198022647552,5.43128142184222,0.0757505336140364,25.2856377731176,4.42536581188774,0.0476
2009-01-07,1.01940646927238,58080,1,7,2009.01723744292,1909,2009,99,0.0192205650606076,1.95264882030865,9.08064629350745,-3.08246713112891,0.638609274490596,0.0568776319902316,5.0095952070684,0.0664246049508062,11.5307847401241,4.04272139958165,0.0459
2009-01-08,0.96277277653503,58081,1,8,2009.01997716895,1909,2009,100,-0.037937848779341,1.51576033347763,9.08800867356331,-3.11581871012574,0.64619659758425,0.0553106788916776,4.60093961277313,0.0643946617429008,12.1241136077694,3.69335041443262,0.0444
2009-01-09,1.01940646927238,58082,1,9,2009.02271689498,1909,2009,101,0.0192205650606076,1.27628071847396,8.62833186751178,-3.10730281243386,0.641878143440334,0.0556586580937572,4.90223198578716,0.0620292915470557,10.7639815235037,3.58472246106696,0.0407
2009-01-10,0.849505391060321,58083,1,10,2009.025456621,1909,2009,102,-0.163100991733347,1.10435700837842,8.11957252775455,-3.18605075312645,0.662499370060542,0.0520861258534402,3.82297922311194,0.0712877407400181,28.5596965512148,2.92121117834695,0.0398
2009-01-11,0.764554851954289,58084,1,11,2009.02819634703,1909,2009,103,-0.268461507391173,0.995134886670661,7.91852291853693,-3.23644974882087,0.675104774437936,0.0498361715012639,3.29205485296374,0.0887710127942218,96.4085703760577,2.46394621249012,0.0373
2009-01-12,0.736238005585611,58085,1,12,2009.03093607306,1909,2009,104,-0.30620183537402,0.918274875098537,7.8549987931832,-3.26215615813489,0.680667969476128,0.0487040092167125,3.09810896148116,0.103871940535944,212.739728855406,2.35161857697257,0.036968762
2009-01-13,0.622970620110902,58086,1,13,2009.03367579909,1909,2009,105,-0.473255920037187,0.853550654827274,7.82337831473818,-3.34161968311122,0.705230883267124,0.0458665518996225,2.46875163372778,0.10180027899246,240.087342187793,2.16375139541879,0.0402
2009-01-14,0.679604312848257,58087,1,14,2009.03641552511,1909,2009,106,-0.386244543047557,0.805007489623828,7.70822313950556,-3.31760468008095,0.694511836203253,0.046550905612126,2.73336735349379,0.0899759607915249,152.390859019293,2.24889222373242,0.0383
2009-01-15,0.736238005585611,58088,1,15,2009.03915525114,1909,2009,107,-0.30620183537402,0.772645379488196,7.5081174251669,-3.29822234847807,0.685567291586151,0.0471192940615948,2.99730370330171,0.0764761491560654,66.4812370149802,2.45538319814824,0.0386
2009-01-16,0.651287466479579,58089,1,16,2009.04189497717,1909,2009,108,-0.428804157466353,0.720056950517796,7.41844741166609,-3.35741605543383,0.703667152003833,0.0450236864562853,2.53353853587039,0.0688777582098755,33.0614677592346,1.90759493782003,0.0339
2009-01-17,0.679604312848257,58090,1,17,2009.0446347032,1909,2009,109,-0.386244543047557,0.695785367916072,7.37908699521363,-3.3524233006827,0.69931125882792,0.0450527778277682,2.64540056695594,0.0710386738882312,49.2539601753652,2.59532731824995,0.0442
2009-01-18,0.679604312848257,58091,1,18,2009.04737442922,1909,2009,110,-0.386244543047557,0.68364957661521,7.17520570135915,-3.36402950754963,0.700911066369432,0.0445534018996627,2.61607830477746,0.0702285931949689,56.7969722118725,2.44853278667473,0.0417
2009-01-19,0.679604312848257,58092,1,19,2009.05011415525,1909,2009,111,-0.386244543047557,0.675559049081302,6.63435393571742,-3.37563571441656,0.702510873910944,0.0440540259715573,2.58675604259899,0.0676179907721063,41.265029221476,2.1666872860503,0.0369
