"Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux","GenFlux","GenConc"
2007-10-14,0.0784376644412363,57629,10,288,2007.78436073059,1894,2008,14,-2.54545105319626,0.088469918583282,NA,-2.89150650924451,0.495390778045361,0.0632252095424519,0.428478143355449,0.0948544092350597,2.86199647064124,0.316486563500655,0.0467
2007-10-15,0.090047571452394,57630,10,289,2007.78710045662,1894,2008,15,-2.40741717660342,0.0867304551634918,NA,-2.86529379472622,0.497058852388714,0.0649070689428281,0.504984147413308,0.0924467298748594,2.77077630902042,0.316167505311381,0.0406379213483146
2007-10-16,0.102223815390925,57631,10,290,2007.78984018265,1894,2008,16,-2.28059060105071,0.0888339923223078,NA,-2.8417216650625,0.498602298546418,0.0663851755765741,0.586323008596846,0.0914988388427143,2.5730528158979,0.358584788580903,0.0406
2007-10-17,0.103356489245672,57632,10,291,2007.79257990868,1894,2008,17,-2.2695712058011,0.0924747297125663,NA,-2.84709601021903,0.498911626983275,0.0660128567595972,0.589494855146349,0.0930314328158259,2.62467941118373,0.364344027369705,0.0408
2007-10-18,0.102790152318299,57633,10,292,2007.7953196347,1894,2008,18,-2.27506572511874,0.0937692141179916,NA,-2.85661682305541,0.499045578309723,0.0653795487115045,0.580640293776141,0.0935447686573722,3.06965680330758,0.425403212778419,0.0479
2007-10-19,0.141867400307074,57634,10,293,2007.79805936073,1894,2008,19,-1.95286245829873,0.100403446695796,NA,-2.74615391568565,0.49640581761917,0.0733823554787422,0.899472729615439,0.105674314268038,15.1557650897021,0.60183556027868,0.0491
2007-10-20,0.162538698156208,57635,10,294,2007.80079908676,1894,2008,20,-1.81683916306403,0.111608827330258,NA,-2.70083039204978,0.494809377949414,0.0766606386027708,1.07657168241467,0.123595688801389,212.370597650854,0.636163461487546,0.0453
2007-10-21,0.165370382793076,57636,10,295,2007.80353881279,1894,2008,21,-1.79956757655537,0.124027787094807,NA,-2.70232932133472,0.494775166291004,0.0764849248785268,1.09281668875732,0.157830286498145,226.792167255224,0.60438244540151,0.0423
2007-10-22,0.195103071480187,57637,10,296,2007.80627853881,1894,2008,22,-1.63422728836994,0.139035715670206,NA,-2.64569050090243,0.492795320727597,0.0804661501803118,1.35641027955152,0.170332995888641,166.029313138212,0.752941773456338,0.0446666666666667
2007-10-23,0.421921010893293,57638,10,297,2007.80901826484,1894,2008,23,-0.862937160444089,0.184706743599115,NA,-2.26575420746288,0.471018437745028,0.116592170447897,4.25024810648235,0.156759808165206,71.9371843126,14.4066110548345,0.3952
2007-10-24,2.94495202234245,57639,10,298,2007.81175799087,1894,2008,24,1.08009252574587,0.59064896261294,NA,-1.3982104383312,0.420468497020076,0.270938951235624,68.9387511490006,0.144328345697356,30.9472368912093,57.6824218673788,0.2267
2007-10-25,2.86000148323641,57640,10,299,2007.81449771689,1894,2008,25,1.05082214344576,0.984536295601242,NA,-1.41870291564793,0.421066405082996,0.265126781253291,65.5139221312412,0.156582528924045,43.8622207718909,56.8092390620588,0.2299
2007-10-26,1.12701048547336,57641,10,300,2007.81723744292,1894,2008,26,0.11956853889489,1.12527102205357,NA,-1.82775668902744,0.438808713304718,0.178582741716117,17.3892633786988,0.148947799020158,63.1991694009877,15.4629445040498,0.1588
2007-10-27,0.676772628211389,57642,10,301,2007.81997716895,1894,2008,27,-0.390419914458037,1.19873301206145,NA,-2.05566334126579,0.453300250081251,0.143181567444848,8.37227799743696,0.15596029893328,59.3588368391586,7.08109907988089,0.1211
2007-10-28,0.458732911172573,57643,10,302,2007.82271689498,1894,2008,28,-0.779287131157164,1.24064194468709,NA,-2.26673814870395,0.469557735358234,0.117159376610259,4.64355606846999,0.164434697636348,65.6907399836157,4.18144223192024,0.1055
2007-10-29,0.334138787150393,57644,10,303,2007.825456621,1894,2008,29,-1.09619884192388,1.26050418978284,NA,-2.43865583497529,0.480576600377729,0.0992257075851601,2.86460561548612,0.235563496972139,162.124901497389,2.74680137988316,0.0951451428571429
2007-10-30,0.259099144273398,57645,10,304,2007.82819634703,1894,2008,30,-1.35054449410807,1.23724392312285,0.390272215601901,-2.57689059928057,0.487884436830422,0.0869423031063941,1.94630483543257,0.24813245034089,318.666690477594,1.93416474803514,0.0864
2007-10-31,0.20444763078185,57646,10,305,2007.83093607306,1894,2008,31,-1.58744342049077,0.845743295757053,0.391433206303017,-2.70347959324125,0.494316144343799,0.0760133232708566,1.34272026869025,0.23444695715255,364.94578702556,1.31598850981662,0.0745
2007-11-01,0.157158497346159,57647,11,306,2007.83367579909,1895,2008,32,-1.85050044563716,0.459622869201303,0.391688057920335,-2.81188212122257,0.497823290009721,0.0687571993575062,0.933619230670117,0.250483350632446,304.450169028313,0.907043410603306,0.0668
2007-11-02,0.129974324832229,57648,11,307,2007.83641552511,1895,2008,33,-2.04041834932305,0.317189131966856,0.392103371667075,-2.89180924423232,0.500381028703647,0.063479300353477,0.712858683248535,0.241896659423351,458.848735765347,0.665926052764422,0.0593
2007-11-03,0.120912933994252,57649,11,308,2007.83915525114,1895,2008,34,-2.11268454615497,0.237780604221551,0.39264139174808,-2.92682658698786,0.501468740154641,0.0612154057416825,0.639509844718837,0.225940652919677,349.406874707416,0.577712325589818,0.0553
2007-11-04,0.116382238575264,57650,11,309,2007.84189497717,1895,2008,35,-2.15087534488736,0.188873365279078,0.391433206303017,-2.94883605218868,0.50213064483234,0.0598245837590408,0.601561639846991,0.193231288279172,188.016937903517,0.519865493847075,0.0517
2007-11-05,0.110152532374155,57651,11,310,2007.8446347032,1895,2008,36,-2.20588921576515,0.156875328882473,0.390706407246221,-2.97701515795778,0.502986659144816,0.0580501021499538,0.552473201352595,0.170849764195741,102.258713659559,0.452496428904584,0.0475452272727273
2007-11-06,0.0991089622903707,57652,11,311,2007.84737442922,1895,2008,37,-2.31153540490013,0.134019588599183,0.390111753472478,-3.01201760915113,0.502354448839728,0.0560958645582692,0.480349692733068,0.170605992634235,125.194272502275,0.351939889451598,0.0411
2007-11-07,0.0996752992177443,57653,11,312,2007.85011415525,1895,2008,38,-2.3058373837855,0.119052112661453,0.390026802933372,-3.01807112079759,0.502605415896151,0.0557548702295805,0.480157923425467,0.161232664523919,106.360482708586,0.283333018544391,0.0329
2007-11-08,0.0928792560892617,57654,11,313,2007.85285388128,1895,2008,39,-2.37645495099945,0.109869363910468,0.390206142960374,-3.0429975899656,0.502113023001723,0.0544071071265993,0.436604397340664,0.152712215326996,67.321989726789,0.255187613690368,0.0318
2007-11-09,0.0914634137708279,57655,11,314,2007.85559360731,1895,2008,40,-2.39181623616094,0.104367805187411,0.390659212502273,-3.0542141013651,0.502162745835188,0.0537984115571453,0.42513866292653,0.13022170519219,24.8219249760805,0.230751217334146,0.0292
2007-11-10,0.0883485606702733,57656,11,315,2007.85833333333,1895,2008,41,-2.42646537157411,0.0997157518554138,0.390479872475271,-3.07015874127577,0.502028202061033,0.0529446618535021,0.404143315482059,0.119161773272616,15.6872535252815,0.20380952763904,0.0267
2007-11-11,0.0891980660613337,57657,11,316,2007.86107305936,1895,2008,42,-2.41689592055796,0.0958322986391381,0.390272215601901,-3.07520856086292,0.502320876221396,0.0526651456578924,0.40587515782754,0.118365629890796,13.774990380531,0.191897151401711,0.0249
2007-11-12,0.0996752992177443,57658,11,317,2007.86381278539,1895,2008,43,-2.3058373837855,0.0943355510453651,0.390791357785327,-3.05541484799503,0.503580104196329,0.0536671893710281,0.462178928914495,0.126840350152454,18.121862812052,0.344601200813969,0.0400143250688705
2007-11-13,0.461564595809441,57659,11,318,2007.86655251142,1895,2008,44,-0.773133265582786,0.146114927262375,0.4035622554976,-2.4083680225212,0.47613354969405,0.102016555033862,4.06833667114258,0.142031907342815,44.4450427559275,3.4734766718882,0.0871
2007-11-14,2.74956578239857,57660,11,319,2007.86929223744,1895,2008,45,1.01144300190178,0.524670710573922,0.492212862529139,-1.58478153541426,0.422817569889269,0.22454986682376,53.3446240545303,0.149133709776522,37.5189127961262,32.997428971934,0.1389
2007-11-15,1.91988218379632,57661,11,320,2007.87203196347,1895,2008,46,0.652263821550847,0.785671128817788,0.552801474809319,-1.76208427837981,0.432170545735538,0.190742079386363,31.639880440582,0.165789517630449,138.120056496824,28.0665272590564,0.1692
2007-11-16,1.0533866849148,57662,11,321,2007.8747716895,1895,2008,47,0.0520103878835986,0.923088738981212,0.58446914799829,-2.03824998556185,0.448439681438417,0.145321134618882,13.2260556883024,0.187964167645394,160.183649028375,11.0034244978156,0.1209
2007-11-17,0.719247897764405,57663,11,322,2007.87751141553,1895,2008,48,-0.329549199371011,1.01321721570895,0.60501773951316,-2.21407185976515,0.459974235563932,0.121997690988044,7.58130475178265,0.174574011237964,93.3422735920161,5.58044304934264,0.0898
2007-11-18,0.53802008100487,57664,11,323,2007.88025114155,1895,2008,49,-0.619859394229062,1.07733464641516,0.618222828869753,-2.37393181024176,0.472147819517335,0.105627357166972,4.91008083200392,0.194633324191297,137.38809995748,3.43058820291297,0.0738
2007-11-19,0.413425956982689,57665,11,324,2007.88299086758,1895,2008,50,-0.883276844681212,1.12215616895301,0.626585737497303,-2.51945786043604,0.48322827444705,0.0909540548366654,3.2488790828231,0.190439023356173,320.080996132462,2.27722161106602,0.063752
2007-11-20,0.342633841060996,57666,11,325,2007.88573059361,1895,2008,51,-1.07109292079281,1.10516606113181,0.632494519439567,-2.62096422737177,0.488548734949587,0.0828173230887969,2.45168791340866,0.167272915981163,235.639821834144,1.51570247002471,0.0512
2007-11-21,0.317148679329186,57667,11,326,2007.88847031963,1895,2008,52,-1.14838459509445,0.757677903550467,0.636562706367867,-2.66704055905594,0.490688581850446,0.0793946983056877,2.17554540883673,0.147980076188643,119.866134818127,1.35090114257626,0.0493
2007-11-22,6.22970620110902,57668,11,327,2007.89121004566,1895,2008,53,1.82932917295686,1.37336704888085,0.830155546041725,-1.23257047668808,0.394418887179538,0.318426456268486,171.39196246,0.159070308228778,81.1080452285261,254.762785849812,0.473319809884177
2007-11-23,13.5071357178591,57669,11,328,2007.89394977169,1895,2008,54,2.60321811749284,3.15247405358718,1.18222833589228,-0.899574608796367,0.366246622492439,0.438432909827736,511.658451321331,0.184659656899761,169.065319397178,601.356727107356,0.515294097125314
2007-11-24,9.31624245529485,57670,11,329,2007.89668949772,1895,2008,55,2.23175937736987,4.38061613323439,1.39743636829423,-1.05235998157782,0.379882262011919,0.37756253306638,303.908898247057,0.183274393355565,131.725280646299,369.771600179859,0.459387345435412
2007-11-25,3.3697047178726,57671,11,330,2007.89942922374,1895,2008,56,1.21482511971603,4.78514250992978,1.47219284270754,-1.56248874280891,0.417735376144277,0.232102272660503,67.5748330456076,0.185658322152863,95.3094827752628,77.6185872006099,0.2666
2007-11-26,4.64396280446309,57672,11,331,2007.90216894977,1895,2008,57,1.5355680544287,5.38950491671269,1.60443251524926,-1.40264954031989,0.405975503627002,0.269938225722637,108.30957809115,0.207294185460493,214.760162591734,96.8537471232007,0.241387041790738
2007-11-27,18.6891186033271,57673,11,332,2007.9049086758,1895,2008,58,2.92794146162497,8.01043131132213,2.21211203832108,-0.792802115329115,0.353718488960576,0.482874785084851,779.717156746192,0.221623144748343,274.588115358617,847.144901698974,0.524632437293894
2007-11-28,16.5653551256763,57674,11,333,2007.90764840183,1895,2008,59,2.80731347383635,10.3316036608003,2.7531525829386,-0.84309268600308,0.35814376310722,0.461706138415309,660.815379062286,0.2180984000184,235.807476190858,686.179259023156,0.479427667669941
2007-11-29,6.96594420669463,57675,11,334,2007.91038812785,1895,2008,60,1.94103316253686,10.4367805187411,2.97671408501931,-1.21963911306998,0.391147379138584,0.323175407985285,194.50556879051,0.188432385079197,258.141999698316,205.527950672432,0.341489345132743
2007-11-30,3.3697047178726,57676,11,335,2007.91312785388,1895,2008,61,1.21482511971603,8.98857609017158,3.082222654589,-1.59821503484154,0.418929415584113,0.224192548770445,65.2719763558357,0.184454511485374,278.829977053172,51.4157633144325,0.1766
2007-12-01,2.17473380111442,57677,12,336,2007.91586757991,1896,2008,62,0.776906266758124,7.96836056814581,3.14947516471461,-1.83040263222737,0.433708645895902,0.178819751281066,33.5996948808986,0.200106699292676,253.910535900701,23.2052795514113,0.1235
2007-12-02,2.483387426533,57678,12,337,2007.91860730594,1896,2008,63,0.909623525982635,7.84174381224015,3.22792226810464,-1.77178167332684,0.430093745470918,0.188349056073144,40.4130537490814,0.204007998478735,194.983755681988,54.514745124086,0.254071391138637
2007-12-03,16.1406024301461,57679,12,338,2007.92134703196,1896,2008,64,2.78133798743309,9.48412090162344,3.76191191797637,-0.873482780758098,0.358542017230347,0.448248411325724,625.103947914029,0.197843359360713,146.542260661556,837.637070352538,0.600651279368816
2007-12-04,15.8574339664593,57680,12,339,2007.92408675799,1896,2008,65,2.76363841033369,9.07959452492805,4.28661364223917,-0.884604931981889,0.359125099051448,0.443535714703378,607.680429783133,0.174650866494713,92.6285453599409,803.057962718933,0.586138486588904
2007-12-05,6.8809936675886,57681,12,340,2007.92682648402,1896,2008,66,1.92876306994505,7.69611431662981,4.51230834674632,-1.25999711575631,0.392305811114286,0.310398412900315,184.537397974748,0.179974814324997,149.403924307355,229.976181896245,0.386828050297084
2007-12-06,3.22812048602922,57682,12,341,2007.92956621005,1896,2008,67,1.17190007499899,7.16213949939189,4.61660873087095,-1.66433510718841,0.42201628674827,0.20956853126638,58.4506773222962,0.185490091747246,292.894109133066,64.308881370402,0.230572483221476
2007-12-07,2.09827831591899,57683,12,342,2007.93230593607,1896,2008,68,0.741117158906539,6.98050715625566,4.68322883142765,-1.89646473446381,0.436655692772085,0.167399128458954,30.3479966605674,0.179409365953203,229.457609180275,25.1269667642626,0.1386
2007-12-08,1.7641395287686,57684,12,343,2007.9350456621,1896,2008,69,0.567663052397905,6.92185083163483,4.73893750718363,-1.99328575688501,0.442306420175281,0.152080234111021,23.1803210194244,0.163432165688775,111.642055787825,15.6232196667747,0.1025
2007-12-09,2.01615946144983,57685,12,344,2007.93778538813,1896,2008,70,0.701194445022428,6.85510397948009,4.80309404210626,-1.9330076255243,0.438527822014291,0.161422179096119,28.119126557303,0.148361135108309,58.1052040644707,15.1899066753199,0.0872
2007-12-10,5.88990404468489,57686,12,345,2007.94052511416,1896,2008,71,1.77323970630582,5.39071849584278,4.99647922490675,-1.36703236091953,0.399618643793537,0.278204980186698,141.575095127789,0.175586142652773,82.7561401928717,78.0158805902355,0.153306670882074
2007-12-11,13.4788188714904,57687,12,346,2007.94326484018,1896,2008,72,2.60111948083592,5.05091633941865,5.44279991842105,-0.981258094886669,0.365700054679739,0.404264305579446,470.794062336268,0.199108736426513,140.20733820198,332.944688401967,0.285894967717433
2007-12-12,43.3247749440764,57688,12,347,2007.94600456621,1896,2008,73,3.76872464099098,10.2571708074883,6.88363657324967,-0.573829504753299,0.319067542026467,0.594565404437855,2225.61322589985,0.194067426468962,251.90514196134,2059.33255604419,0.55014405908799
2007-12-13,50.9703234636192,57689,12,348,2007.94874429224,1896,2008,74,3.93124357048875,17.0774855185726,8.56726186884333,-0.53593236591228,0.317578283235104,0.617781802581079,2720.6097097676,0.175993633179048,252.936524052178,2499.16228556835,0.567496681415929
2007-12-14,35.6792264245335,57690,12,349,2007.95148401826,1896,2008,75,3.57456862655002,21.8747638198033,9.66491722358117,-0.634184855329936,0.322145010069177,0.559577744259003,1725.00200981683,0.159348186691042,144.603018562579,1505.10794785971,0.48824575596817
2007-12-15,20.5863473100284,57691,12,350,2007.95422374429,1896,2008,76,3.02462810413802,24.5636506456975,10.2871327277889,-0.829034117572874,0.348065816110558,0.465189107766897,827.41344802545,0.171443392212222,125.005456103205,743.536556067903,0.418031768681938
2007-12-16,15.1778296536111,57692,12,351,2007.95696347032,1896,2008,77,2.7198357876753,26.4438892445777,10.7579474934121,-0.955951479856795,0.361667810654897,0.414104954283773,543.042528897787,0.181477622531514,147.82732541041,375.312514769005,0.2862
2007-12-17,17.1600088994185,57693,12,352,2007.95970319635,1896,2008,78,2.84258161267381,28.0539042238253,11.3059728601339,-0.909397930032861,0.356455769308414,0.431772952223049,640.157273511181,0.172423787225937,122.770759712943,404.783837799887,0.273018397026743
2007-12-18,11.9213923212132,57694,12,353,2007.96244292237,1896,2008,79,2.47833446028688,27.8314147166429,11.6854186014742,-1.06642933613176,0.37274173651909,0.372047885777507,383.212409065767,0.146885709057727,58.7200431867636,259.974094049931,0.2524
2007-12-19,7.19247897764405,57695,12,354,2007.9651826484,1896,2008,80,1.97303589362303,22.6696581500097,11.9113870354962,-1.31609612797018,0.395027161140473,0.294300121202645,182.886978372605,0.145675415890893,57.2371929535855,118.444593007206,0.1906
2007-12-20,5.69168612010415,57696,12,355,2007.96792237443,1896,2008,81,1.73900653466357,16.2012813866504,12.089688778131,-1.44255599262435,0.405542631768969,0.258572747137706,127.156168735564,0.150140985839603,74.8497222917321,80.5013871431947,0.1637
2007-12-21,4.8704975754125,57697,12,356,2007.97066210046,1896,2008,82,1.58319610341795,11.8000344082045,12.2414670746671,-1.53370128548228,0.412245778534643,0.236984338482419,99.7256142134806,0.223735030447871,288.086008281203,54.6212665689301,0.1298
2007-12-22,12.289511324006,57698,12,357,2007.97340182648,1896,2008,83,2.5087461607049,10.6147721244871,12.4434605787637,-1.07341144382805,0.372445890608704,0.369736733926429,392.591558461521,0.237524709980517,671.533414550298,205.991873008458,0.194
2007-12-23,30.2990256144848,57699,12,358,2007.97614155251,1896,2008,84,3.41111555406045,12.7749429760404,13.0031902419845,-0.726753385885234,0.330089602069329,0.513622374853078,1344.57904729549,0.225976458432996,529.62387550816,1148.18278762192,0.4386
2007-12-24,26.3629839692386,57700,12,359,2007.97888127854,1896,2008,85,3.27196090388156,14.0896537003005,13.571414959116,-0.78026670579027,0.336852316938148,0.488509812458214,1112.7089970419,0.216142214108678,316.923324138814,1222.93031844248,0.5369
2007-12-25,11.7514912430011,57701,12,360,2007.98162100457,1896,2008,86,2.4639801468352,14.0653821176987,13.8508078432869,-1.10728695248204,0.375337983403686,0.357389575328707,362.867944160032,0.228660484787804,246.520083001871,451.719802426567,0.4449
2007-12-26,5.06871549999325,57702,12,361,2007.98436073059,1896,2008,87,1.62308743244525,13.7619873351772,13.8649662664713,-1.54083605989211,0.413059169225492,0.234570302838658,102.727019217866,0.220611933563607,232.917315578449,106.462489367378,0.2431
2007-12-27,3.53960579608467,57703,12,362,2007.98710045662,1896,2008,88,1.2640153639068,13.4545472888887,13.3599825062299,-1.75732042380741,0.426624430790723,0.192442775889713,58.8532232120126,0.23926963710836,268.74735122319,49.7266475711069,0.1626
2007-12-28,3.08653625418583,57704,12,363,2007.98984018265,1896,2008,89,1.12704950883364,13.1996956715706,12.9106885438469,-1.84466440824002,0.432018729514926,0.175648581863692,46.8413898553681,0.255986073487999,432.972323572456,31.6011927848562,0.1185
2007-12-29,6.51287466479579,57705,12,364,2007.99257990868,1896,2008,90,1.87378093552769,12.374461863112,12.8955862257836,-1.42391182018677,0.403539798643994,0.264660872487569,148.92794707856,0.253192696409295,432.570390377769,119.745192556962,0.2128
2007-12-30,6.3712904329524,57706,12,365,2007.9953196347,1896,2008,91,1.85180202880892,8.95621398003595,12.9956390829529,-1.4411914508893,0.404957664970041,0.260043681657864,143.148714142735,0.230740595655836,278.989495500442,164.64841647806,0.2991
2007-12-31,3.93604164524615,57707,12,366,2007.99805936073,1896,2008,92,1.37017555973519,5.75236507660846,13.0543493444239,-1.72124983063958,0.424458365085037,0.199167383972123,67.7316485683303,0.236546794168041,199.549238530051,69.8852066196745,0.2055
2008-01-01,3.05821940781715,57708,1,1,2008.00079690346,1897,2008,93,1.11783285372872,4.51046910015361,13.0735104104667,-1.87823495051042,0.433956876625501,0.169656897214721,44.8284685592534,0.2352736858708,280.121358976855,39.7402155880445,0.1504
2008-01-02,2.56833796563904,57709,1,2,2008.0035291439,1897,2008,94,0.943258983725588,4.15327230953158,12.6211015949832,-1.98652655494584,0.440215237788188,0.152128454913919,33.7579735457744,0.229830580458862,357.062293559692,23.2112002641849,0.1046
2008-01-03,1.85475343714837,57710,1,3,2008.00626138434,1897,2008,95,0.617751769245704,3.91257911539782,12.1543455773395,-2.17693482959822,0.450308389183656,0.127577531707578,20.4443883738031,0.205589616567004,228.38071122042,16.2262986554258,0.101255713468142
2008-01-04,2.44657552625372,57711,1,4,2008.00899362477,1897,2008,96,0.894689302414508,3.82115615426466,12.006531639295,-2.02779341488256,0.442575301606883,0.146726833447361,31.0157233710065,0.209181847918958,175.390150296776,17.9465122522605,0.0849
2008-01-05,1.86608017569584,57712,1,5,2008.01172586521,1897,2008,97,0.623840068112959,3.15732837010753,11.9611302956172,-2.1884609781767,0.450995421947707,0.12629869091817,20.3630529604665,0.187444193846211,142.101043604392,11.3989134316345,0.0707
2008-01-06,5.97485458379092,57713,1,6,2008.01445810565,1897,2008,98,1.78755976008056,3.10069467737017,12.0903495045463,-1.51205690960153,0.411451421707902,0.242429348536718,125.148681015845,0.158945851088052,63.0465264905305,41.6079313447866,0.0806
2008-01-07,8.43842021786585,57714,1,7,2008.01719034608,1897,2008,99,2.1327951131099,3.74389161631584,12.3128255275162,-1.33070367596573,0.395945265908775,0.289278291783077,210.906874307982,0.132180508942322,34.6469843095117,169.399625700843,0.232347259956419
2008-01-08,6.90931051395727,57715,1,8,2008.01992258652,1897,2008,100,1.9328698518977,4.29404748862157,12.4759305625998,-1.44357849698345,0.405749629983408,0.260314900966235,155.398736060849,0.127037884906692,33.6951539303539,150.197368621453,0.2516018735363
2008-01-09,48.4218072904383,57716,1,9,2008.02265482696,1897,2008,101,3.8799502761012,10.84454310645,13.8936606707915,-0.643481105885486,0.319758069234492,0.555262117162965,2323.01910812652,0.141238382134594,175.467051205403,4201.672829709,1.00430932439978
2008-01-10,53.5188396368002,57717,1,10,2008.0253870674,1897,2008,102,3.98003373465819,18.2251268492574,15.2283280296352,-0.619870486859308,0.319222283731096,0.56841158527234,2628.35094066248,0.175881910806004,242.386642479973,4155.7985818455,0.898739975485904
2008-01-11,30.015857150798,57718,1,11,2008.02811930783,1897,2008,103,3.40172581371061,22.1635956527638,14.7846974365259,-0.797874688712143,0.332457689195935,0.478848450235951,1241.83123307971,0.228900195159832,331.897100273235,1816.92312204435,0.700603107743675
2008-01-12,17.1600088994185,57719,1,12,2008.03085154827,1897,2008,104,2.84258161267381,24.3484426132956,13.6576869510526,-1.01746631266724,0.361720986656096,0.388392322418126,575.840077271498,0.266826750715021,591.603359386698,834.784765420477,0.563045203969129
2008-01-13,9.76931199719369,57720,1,13,2008.03358378871,1897,2008,105,2.27924604363586,24.8905079580674,12.7940231368079,-1.27775642120352,0.391920917177633,0.302067660284283,254.965813998867,0.253330011438131,639.830721824077,375.261882024017,0.444586969990319
2008-01-14,6.56950835753315,57721,1,14,2008.03631602914,1897,2008,106,1.88243899827081,24.6235205494484,12.3267951717247,-1.50070853672385,0.411231732718426,0.246347844095929,139.828396664028,0.220112810851865,409.626364615948,178.57256300168,0.314606810631229
2008-01-15,4.98376496088721,57722,1,15,2008.03904826958,1897,2008,107,1.60618562164265,24.3484426132956,11.9869930153006,-1.66287765827859,0.424094773964458,0.209035509248502,90.0101243439847,0.180858309738017,180.288324143585,90.7268495551721,0.2107
2008-01-16,3.68119002792806,57723,1,16,2008.04178051002,1897,2008,108,1.30323607706008,17.9569258615084,11.5376990529176,-1.85937595319789,0.434921163462374,0.174995606230016,55.6581957625578,0.15612409114884,86.1437652100158,51.270436728173,0.1612
2008-01-17,3.02990256144848,57724,1,17,2008.04451275046,1897,2008,109,1.1085304610664,10.7442205650296,11.2413160609254,-1.98872992894986,0.442010931270532,0.152835314419346,40.009775959206,0.162909017871597,132.006477847713,33.5868334819637,0.1283
2008-01-18,3.73782372066541,57725,1,18,2008.04724499089,1897,2008,110,1.31850354919087,6.99021578929635,11.1261608856928,-1.86191833699817,0.435421663866706,0.174592190896987,56.3841935347134,0.159897945622353,153.643251452969,38.0109760060884,0.1177
2008-01-19,3.70950687429673,57726,1,19,2008.04997723133,1897,2008,111,1.31089894980565,5.06871549999325,11.0600882441659,-1.87285132594506,0.436186111342984,0.172738286779697,55.3628616995686,0.153660037637483,112.647458528073,34.1333984545288,0.1065
2008-01-20,2.1237634776508,57727,1,20,2008.05270947177,1897,2008,112,0.753189740140808,3.97649428291569,10.9685304409072,-2.22372737197303,0.453881613680774,0.122183096502512,22.4197630218707,0.13748307436275,81.3077919852593,19.8906590284428,0.1084
